taxonID,vernacularName,language
81076,Alaska great-tellin,English
81081,salmon tellin,English
81083,Carpenter tellin,English
81086,plain tellin,English
81088,northern dwarf-tellin,English
81091,striate tellin,English
81096,rainbow tellin,English
81097,rose-petal tellin,English
81100,many-colored tellin,English
81101,alternate tellin,English
81105,crystal tellin,English
81108,Texas tellin,English
81111,crenulate tellin,English
81113,Tampa tellin,English
81114,slandered tellin,English
81115,shiny dwarf-tellin,English
81118,American tellin,English
81119,sybaritic tellin,English
81127,angulate tellin,English
81131,cuneate tellin,English
81133,speckled tellin,English
81136,Martinique tellin,English
81137,pure tellin,English
81140,sunrise tellin,English
81142,delicate tellin,English
81146,consobrine tellin,English
81149,Bodega tellin,English
81152,wedge tellin,English
81155,tinted tellin,English
81161,shiny tellin,Common name
81162,bloodless tellin,Common name
81163,favored tellin,English
81169,guilding tellin,Common name
81170,Ida tellin,English
81173,jutting tellin,Common name
81174,smooth tellin,English
81179,great tellin,English
81183,oval tellin,English
81189,perfect tellin,English
81190,apricot tellin,English
81195,watermelon tellin,Common name
81202,candystick tellin,English
81210,Vespucci tellin,English
81215,white strigilla,English
81217,large strigilla,English
81218,pea strigilla,English
81219,rayed strigilla,English
81220,ovate strigilla,Common name
81221,false strigilla,Common name
81222,Surinam strigilla,English
81224,white-crest tellin,English
81228,western tellin,English
81242,California fat-tellin,English
81243,Atlantic fat-tellin,English
81248,variable coquina,English
81249,fossor coquina,English
81252,texas coquina,English
81254,Gould beanclam,English
81255,California beanclam,English
81257,giant coquina,English
81261,California sunsetclam,English
81267,painted sunsetclam,English
81272,stout tagelus,English
81274,purplish tagelus,English
81275,California tagelus,English
81276,lesser tagelus,English
81277,neighbor tagelus,English
81279,gaudy sanguin,English
81281,Atlantic sanguin,English
81282,operculate sanguin,Common name
81284,Pacific false-bean,English
81285,false-bean,English
81287,California mahogany-clam,English
81292,rose-painted semele,English
81293,cancellate semele,English
81294,Atlantic semele,English
81295,purplish semele,English
81296,clipped semele,English
81297,rock semele,English
81298,incongruous semele,Common name
81299,beautiful semele,English
81302,Atlantic abra,English
81304,smooth abra,English
81308,long abra,English
81310,long abra,English
81316,contracted semele,English
81317,tellin semele,English
81318,California semele,English
81322,Asian semele,English
81324,nut semele,English
81328,corrugate solecurtus,English
81329,stubby solecurtus,English
81335,dark falsemussel,English
81336,Santo Domingo falsemussel,English
81339,zebra mussel,English
81343,ocean quahog,English
81347,Baker bernardclam,English
81349,salmon bernardclam,English
81350,subtrigonal bernardclam,English
81358,coralclam,English
81360,lirate trapezium,Common name
81363,ox-heart clam,Common name
81371,fat vesicomya,English
81383,Carolina marshclam,English
81384,southern marshclam,English
81386,asian clam,Common name
81387,Asian clam,English
81388,peaclams,English
81392,European fingernailclam,English
81393,river fingernailclam,English
81394,Arctic fingernailclam,English
81395,Rocky Mountain fingernailclam,English
81396,rhomboid fingernailclam,English
81397,grooved fingernailclam,English
81398,striated fingernailclam,English
81399,Herrington fingernailclam,English
81401,greater European peaclam,English
81402,greater eastern peaclam,English
81403,giant northern peaclam,English
81404,Adam peaclam,English
81405,ubiquitous peaclam,English
81406,ridgebeak peaclam,English
81407,round peaclam,English
81408,river peaclam,English
81409,rusty peaclam,English
81410,Henslow peaclam,English
81411,Lilljeborg peaclam,English
81412,quadrangular pillclam,English
81413,shiny peaclam,English
81414,fat peaclam,English
81416,shortended peaclam,English
81417,humpbacked peaclam,English
81418,triangular peaclam,English
81419,globular peaclam,English
81420,Walker peaclam,English
81421,Alpine peaclam,English
81422,ornamented peaclam,English
81423,tiny peaclam,English
81424,perforated peaclam,English
81425,striate peaclam,English
81426,montane peaclam,English
81428,long fingernailclam,English
81430,lake fingernailclam,English
81432,swamp fingernailclam,English
81434,pond fingernailclam,English
81438,mottled fingernailclam,English
81441,purple transennella,Common name
81442,Cuba transennella,English
81443,colorful transennella,English
81444,confusing transennella,English
81445,banded transennella,English
81447,butter clam,English
81448,California butterclam,English
81450,milky venus,English
81452,varnished liocyma,English
81454,green liocyma,English
81457,Lord dwarf-venus,English
81458,oval dwarf-venus,English
81459,wavy dwarf-venus,English
81460,Stephens dwarf-venus,English
81462,Kennerley venus,English
81464,Pacific littleneck,English
81465,thin-shell littleneck,English
81466,rough littleneck,English
81468,beaded venus,English
81475,Japanese littleneck,English
81477,Japanese littleneck,English
81489,disk dosinia,English
81490,elegant dosinia,English
81494,thin cyclinella,English
81496,northern quahog,English
81499,southern quahog,English
81501,false quahog,English
81502,corded pitar,English
81503,chalky pitar,English
81504,lightning pitar,English
81505,little-pill pitar,English
81506,banded pitar,English
81507,white pitar,English
81508,pleasing pitar,English
81509,Newcomb pitar,English
81511,amethyst gemclam,English
81515,texas venus,English
81521,Clench venus,English
81522,gray pygmy venus,English
81523,cross-barred venus,English
81529,king venus,English
81530,lady-in-waiting venus,English
81532,imperial venus,English
81534,pygmy venus,English
81537,California venus,English
81543,smooth venus,Common name
81551,downy venus,English
81557,semi-rough chione,Common name
81559,frilled venus,English
81570,waxy gouldclam,English
81573,princess venus,English
81575,many-ridged venus,Common name
81578,calico clam,English
81579,sunray venus,English
81581,glory-of-the-seas venus,English
81583,Florida tivela,English
81584,Pismo clam,English
81585,Abaco tivela,English
81586,trigonal tivela,English
81596,queen venus,English
81597,rigid venus,English
81603,pointed venus,English
81605,Carib pointed-venus,English
81608,empress venus,English
81612,white venus,English
81617,brown gemclam,English
81619,lamellar venus,English
81622,lily venus,English
81623,Ford venus,English
81626,hearty petricola,English
81627,false angelwing,English
81630,boring petricola,English
81632,California petricolid,English
81636,Atlantic rupellaria,English
81637,thin rupellaria,Common name
81639,hearty rupellaria,English
81640,cancellate rupellaria,English
81646,Atlantic cooperclam,English
81647,shiny cooperclam,English
81651,leafy jewelbox,English
81652,corrugate jewelbox,English
81653,milky jewelbox,English
81654,cherry jewelbox,English
81657,pretty jewelbox,English
81660,smooth-edge jewelbox,English
81667,secret jewelbox,English
81670,Florida spiny jewelbox,English
81671,spiny jewelbox,English
81675,Atlantic jewelbox,English
81676,Pacific jewelbox,English
81677,deep jewelbox,English
81678,alabaster jewelbox,English
81681,borniaclam,English
81684,netted kellyclam,English
81690,California softshell,English
81692,softshell,English
81693,false softshell,English
81694,truncate softshell,English
81698,siberia softshell clam,Common name
81699,deep softshell clam,Common name
81701,boring softshell,English
81704,tumid sphenia,English
81705,Antillean sphenia,English
81706,Pacific sphenia,English
81707,ovoid sphenia,Common name
81710,subovate softshell,English
81712,contracted corbula,English
81714,truncate corbula,English
81715,rose corbula,English
81716,Krebs corbula,English
81717,radial-ridged corbula,English
81719,snubnose corbula,English
81720,wavy corbula,English
81727,cuba corbula,Common name
81730,kelsey corbula,Common name
81731,western corbula,Common name
81733,snubby corbula,Common name
81736,nut corbula,Common name
81738,ribbed corbula,Common name
81740,oval varicorbula,English
81746,brackish-water corbula,English
81750,California grippclam,English
81753,Atlantic gastrochaenid,English
81756,ovate gastrochaenid,English
81757,Stimpson gastrochaenid,English
81759,rostrate gastrochaenid,English
81762,Kurr propellerclam,English
81763,northern propellerclam,English
81765,Arctic hiatella,English
81766,hole-hugger hiatella,English
81768,striate hiatella,English
81770,dirt hiatella,English
81772,arctic roughmya,Common name
81773,bering roughmya,Common name
81774,ample roughmya,English
81777,Pacific geoduck,English
81778,Atlantic geoduck,English
81782,elongate saxicave,English
81786,Pilsbry piddock,English
81787,great piddock,English
81789,flap-tip piddock,English
81790,gabb piddock,Common name
81791,abalone piddock,English
81792,Fitch piddock,English
81793,alaska piddock,Common name
81794,Turner piddock,English
81796,angelwing,English
81798,Atlantic mud-piddock,English
81801,Pacific mud-piddock,English
81803,oyster piddock,English
81805,wedge piddock,English
81806,fragile piddock,English
81807,striate piddock,English
81809,spiny piddock,English
81811,Campeche angelwing,English
81816,Atlantic woodeater,English
81818,Washington woodeater,English
81821,wartneck piddock,English
81826,scaleside piddock,English
81828,rostrate piddock,Common name
81830,northern rostrate piddock,Common name
81836,feathery shipworm,English
81837,cupped shipworm,English
81840,fimbriate shipworm,English
81844,carinate shipworm,English
81862,naval shipworm,English
81866,Bartsch shipworm,English
81872,big-ear shipworm,English
81874,Norway shipworm,English
81876,foliaceous shipworm,English
81878,blacktip shipworm,English
81880,malleate shipworm,English
81887,panacca clam,English
81890,glacial pandora,English
81891,threaded pandora,English
81892,bilirate pandora,English
81895,threeline pandora,English
81896,rounded pandora,English
81897,inornate pandora,English
81898,inflated pandora,English
81900,keeled pandora,English
81901,sandy pandora,English
81902,punctate pandora,English
81903,giant pandora,English
81911,rock entodesma,Common name
81913,thin entodesma,English
81915,pearly entodesma,English
81917,sandy lyonsia,English
81920,island lyonsia,Common name
81923,striate lyonsia,English
81925,giant western lyonsia,Common name
81926,glassy lyonsia,English
81928,granulate lyonsia,English
81932,gould lyonsia,Common name
81935,scaly lyonsia,English
81936,Florida lyonsia,English
81938,bladderclam,English
81942,Aleutian spoonclam,English
81943,fragile spoonclam,English
81944,oval spoonclam,English
81945,paper spoonclam,English
81946,round spoonclam,English
81947,unequal spoonclam,English
81951,related spoonclam,English
81952,flat spoonclam,English
81953,angled spoonclam,English
81954,delicate spoonclam,English
81957,sulcate spoonclam,English
81960,square thraciid,English
81961,hairy thracid,Common name
81964,Arctic thracia,English
81965,trapezoid thracia,English
81966,short thracia,English
81967,Bering thracia,English
81968,sloping thracia,English
81969,pustulose thracia,English
81970,northern thracia,English
81972,undulate thracia,English
81973,adams thracia,Common name
81974,pillar thraciid,English
81976,distorted thracia,English
81977,kidneybean thracia,English
81979,corbula thracia,Common name
81980,wrinkled thracia,English
81981,rugose thracia,English
81982,Stimpson thracia,English
81984,elegant bushclam,English
81986,wavy thracid,English
81988,San Pedro thraciid,English
81991,doubtful thracid,Common name
82000,granular poromya,English
82001,rostrate poromya,English
82003,white poromya,English
82004,elongate poromya,Common name
82007,trost poromya,Common name
82016,pectinate cardiomya,English
82018,fine-rib cardiomya,English
82019,oldroyd cardiomya,Common name
82020,precious cardiomya,English
82022,ornate cardiomya,English
82023,rostrate cardiomya,English
82025,little-ribbed cardiomya,English
82026,california cardiomya,Common name
82028,carved cardiomya,English
82031,striate cardiomya,English
82033,costate cardiomya,Common name
